Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
19540316,0.16,0.35,0.25,-0.13,-0.02,-0.3,-0.41,0.06,0.03,-0.11
19540317,0.32,0.34,0.12,-0.05,-0.28,-0.12,0.26,0.14,0.2,0.47
19540318,0.15,0.63,0.81,0.43,0.3,0.5,0.25,0.88,0.31,0.56
19540319,0.19,0.41,0.72,0.29,0.63,0.2,-0.01,-0.41,0.28,0.08
19540322,-0.04,0.19,-0.08,-0.28,0.52,-0.24,-0.03,-0.04,-0.01,-0.06
19540323,-0.51,-0.89,-0.87,-1.02,-0.57,-0.26,0.17,-0.91,-0.16,-0.97
19540324,-0.53,-0.54,-0.76,-0.13,-0.53,-0.42,-0.43,-0.42,-0.12,-0.57
19540325,-0.06,0.1,-0.18,-0.19,0.54,-0.1,0.11,-0.04,-0.05,-0.46
19540326,0.21,0.28,0.86,0.78,1.41,0.17,0.56,0.25,0.21,0.44
19540329,0.17,0.61,0.51,0.37,1.49,0.02,0.12,0.1,0.15,0.16
19540330,0.25,0.09,0.66,-0.04,0.65,0.12,0.33,0.33,0.03,0.26
19540331,0.06,1.1,1.05,0.83,1.12,0.4,0.24,0.42,0.28,1.11
19540401,0.48,1.28,1.04,0.74,0.72,0.21,1.06,0.08,0.14,0.48
19540402,0.52,-0.06,0.29,-0.04,-0.16,0.1,0.15,-0.31,0.08,-0.27
19540405,0.26,0.16,0.04,0.23,-0.38,0.02,0.41,0.05,0.17,-0.47
19540406,-0.86,-1.16,-0.85,-1.24,-1.3,-0.42,-0.86,-0.74,-0.44,-0.88
19540407,0.19,0.44,0.94,0.6,0.55,0.02,-0.18,0.87,0.35,0.64
19540408,0.31,1,0.89,1.03,0.91,0.33,0.11,0.38,0.24,0.89
19540409,0.27,1.74,0.74,0.28,0,0.16,-0.05,0.04,0.08,0.33
19540412,-0.18,0.08,-0.15,0,-0.09,-0.03,-0.38,-0.03,0.05,0.07
19540413,-0.22,0.14,0.03,0.71,-0.24,0.09,0.42,0.1,0.12,0.29
19540414,0.07,0.22,0.88,1.29,1.65,0.18,0.31,-0.21,0.29,0.27
19540415,0.03,0.09,0.74,0.37,0.85,0.03,0.18,1.1,0.22,0.02
19540419,-0.43,-1.05,-0.94,-0.33,0.19,-0.3,-0.09,-0.28,-0.17,-0.6
19540420,0.23,-0.56,0.11,0.17,-0.16,-0.02,0.21,0.16,0.06,-0.02
19540421,-0.04,-0.95,0,-0.24,0.35,0.07,-0.05,-0.43,0.06,-0.01
19540422,0.01,0.59,0.12,0.31,1,-0.06,0.14,0.05,-0.06,0.08
19540423,0.25,0.57,0.72,0.36,0.14,0.31,0.12,0.42,-0.08,0.55
19540426,0.24,0.82,0.09,0,0.25,0.19,-0.05,-0.71,-0.02,-0.08
19540427,-0.39,-0.97,-0.61,-0.58,0.69,0.13,-0.57,-0.21,-0.35,-0.2
19540428,0.08,0.19,-0.03,0.52,0.71,0.18,0.38,0.19,-0.11,0.79
19540429,0.57,0.89,1.31,1.62,2.58,0.8,0.3,1.36,0.68,1.15
19540430,-0.4,0.63,0.26,0.18,0.52,-0.05,-0.03,-0.67,-0.07,-0.16
19540503,0.21,-0.54,-0.26,-0.14,-0.5,0.22,0.09,-0.06,-0.02,0.35
19540504,0.44,0.48,0.09,0.03,-1.11,0.81,-0.12,-0.09,0.21,0.56
19540505,-0.15,1.1,-0.35,-0.03,0.03,-0.12,-0.06,0.27,0.14,-0.11
19540506,0.46,1.16,0.8,0.56,0.32,-0.08,0.36,-0.19,0.3,0.13
19540507,0.01,0.79,0.46,0.58,0.25,0.24,0.54,-0.16,0.04,0.56
19540510,0.05,0.39,0.14,0.03,-0.53,0.16,0.19,-0.45,0.13,0.26
19540511,-0.07,-0.45,-0.41,-0.57,-0.19,-0.08,-0.23,0.09,-0.04,-0.66
19540512,0.71,0.52,1.09,1,0.65,0,0.92,0.32,0.28,0.64
19540513,0.25,-1.62,-0.18,-0.2,-0.22,-0.64,-0.23,0.5,-0.13,0.05
19540514,0.43,1.17,0.69,0.6,-0.46,0.28,0.47,0.51,0.21,0.53
19540517,0.11,-0.45,0.45,0.14,0.18,0.29,0.14,0.17,0.16,0.4
19540518,0.18,-0.69,0.25,0.4,-0.11,0.39,0.03,0.64,0.14,0.17
19540519,-0.75,-1.18,-0.41,0.09,0.12,-0.04,0.09,0.42,0.04,0.19
19540520,0.13,1.18,0.51,0,0.23,0.48,0,0.06,0.16,0.56
19540521,0.15,1.13,0.52,0.24,1.99,0.09,0.21,0.1,0.33,0.46
19540524,0.01,0.02,0.04,-0.03,0.33,-0.2,0.14,0.1,0.15,0.06
19540525,-0.17,-0.22,-0.28,-0.17,-0.74,-0.06,-0.3,-0.38,0.2,-0.32
19540526,0.39,1.91,0.83,0.39,-0.12,-0.01,0.55,0.01,0.31,0.27
19540527,-0.14,-0.8,-0.1,0.02,-0.62,-0.37,0.07,0.05,-0.19,-0.3
19540528,0.11,0.6,0.54,0.03,0.13,-0.11,-0.03,-0.28,0.17,0.53
19540601,0.17,0.07,0.3,-0.01,0.07,0.26,0.47,0.03,0.32,-0.05
19540602,-0.15,-0.24,-0.08,-0.4,-0.56,0.1,0.16,-0.26,-0.1,-0.18
19540603,0.02,-0.19,0.05,0.01,0.29,-0.05,0.09,0.43,0.04,0.34
19540604,-0.05,-0.2,-0.28,-0.2,-0.6,-0.08,-0.03,-0.06,0.06,-0.08
19540607,0.11,-0.8,-0.13,-0.26,-0.04,0.48,-0.1,-0.18,-0.04,-0.25
19540608,-1.09,-2.02,-2.65,-2.65,-1.76,-0.93,-0.87,-1.51,-1.18,-2.22
19540609,-0.26,-0.86,-0.5,-0.52,-0.12,-0.05,-0.75,-0.09,-0.57,-0.22
19540610,0.53,1.22,0.74,0.4,0.59,-0.23,0.61,-1.01,0.39,0.89
19540611,0.21,1.3,0.62,0.98,0.91,0.23,0.09,0.97,0.2,0.99
19540614,0.13,0.11,0.09,0.01,0.82,0.04,0.11,-0.56,-0.16,-0.37
19540615,0.34,1.12,0.92,0.54,1.83,0.03,0.49,0.54,0.31,1.16
19540616,0.49,0.54,0.74,0.89,2.12,0.27,0.13,0.22,0.32,0.87
19540617,0.15,-0.55,-0.06,-0.64,0.3,0.14,0.25,-0.41,0.24,0.06
19540618,-0.11,0.53,0.16,-0.35,0.1,0.09,0.28,-0.22,0.21,-0.19
19540621,0.17,0.36,0.48,-0.36,1.23,-0.39,0.28,-0.3,-0.11,-0.03
19540622,-0.64,-0.45,0.41,-0.45,1.51,-0.06,0.5,-0.84,0.26,-0.21
19540623,0.24,0.13,0.15,-0.22,1.08,0.04,0.44,0.28,0.12,0.28
19540624,-0.11,0.56,0.71,0.24,1.91,0.91,-0.09,0.72,0.15,0.84
19540625,-0.03,0.09,0.59,-1.16,0.89,0.09,0.26,-0.83,0.23,0.22
19540628,0.4,0.23,2.32,-1.12,0.95,0.04,0.09,-0.4,0.08,0.33
19540629,0.15,0.47,-0.12,0.02,-0.36,-0.14,0.19,0.73,0.34,-0.28
19540630,-0.07,-0.15,-0.8,-0.71,-1.73,-0.2,-0.12,0.33,0.19,-0.37
19540701,0.12,1.5,0.12,-0.8,0.02,-0.09,0.24,0.06,0.07,0.05
19540702,0.37,2.44,1.32,1.2,0.71,0.3,0.59,0.93,0.43,0.45
19540706,0.61,1.42,1.29,0.37,1.4,0.43,0.5,0.05,0.45,0.72
19540707,0.33,0.01,-0.3,0.39,-0.41,-0.01,0.18,0.18,0.32,0.15
19540708,0.02,-0.18,-0.24,-0.14,-0.94,0.26,0.04,0.08,0.17,0.03
19540709,0.17,2.01,0.62,-0.21,0.34,0.57,0.28,0.99,0.33,0.65
19540712,0.18,-0.09,0.03,-0.06,-0.31,0.31,0.41,0.76,0.35,0.51
19540713,0.13,-0.7,-0.34,-0.54,-1.03,-0.19,-0.4,-0.08,0.3,0.66
19540714,0.33,0.31,0.38,-0.17,0.09,0.35,-0.01,-0.17,0.34,0.96
19540715,0.92,1.05,0.43,-0.46,-0.12,0.48,0.28,0.64,0.42,0.41
19540716,0.12,-0.64,-0.21,-1.07,-0.92,0.16,-0.01,-0.49,0.15,-0.51
19540719,-0.12,0.06,-0.45,-1.05,-0.14,0.47,-0.34,-0.97,0.45,-0.29
19540720,-0.22,-0.11,-0.44,-0.4,0.08,0.26,-0.2,-0.22,-0.14,-0.29
19540721,0.68,0.19,0.55,2.2,0.24,0.82,0.3,1.22,0.11,0.58
19540722,0.6,0.27,0.64,1.68,1.55,0.71,-0.03,0.55,0.41,0.66
19540723,0.27,-0.08,0.18,0.3,-0.17,0.13,0.48,2.09,0.01,0.3
19540726,0.31,0.31,-0.01,0.15,-0.49,-0.42,0.09,0.21,0.08,0.04
19540727,0.7,0.35,0.48,0.68,0.24,-0.73,0.65,0.16,0.22,0.92
19540728,0.51,-0.56,-0.02,1.24,-0.54,0.1,0.19,-0.06,0.45,0.09
19540729,-0.06,0.81,0.63,0.19,-0.09,0.47,0.22,0.94,0.3,0.28
19540730,0.26,1.11,0.46,0.7,0.02,-0.11,0.66,1.11,0.07,0.25
19540802,0.06,0.06,0.62,0.3,0.56,-0.27,0.32,-0.48,0.18,-0.23
19540803,0.09,-1.2,0.12,0.37,1.57,0.15,0.21,0.09,0.23,0.86
19540804,0.01,0.96,-0.08,-0.31,0.41,0.17,0.2,-0.57,-0.07,-0.23
19540805,-0.37,0.09,-0.32,-0.54,-0.13,-0.2,0.26,0.41,0.18,0.05
19540806,-0.77,-1.92,-1.41,-0.87,-1.9,-0.46,-0.86,-2,-0.76,-1.59
19540809,0.02,-1.19,-0.34,-0.69,-0.25,-0.32,-0.59,0.21,-0.33,-0.1
19540810,0.53,1.54,1.03,0.87,0.47,0.32,0.68,1.08,0.53,1.16
19540811,0.44,2.23,0.87,0.82,0.48,1.08,0.63,1.97,0.15,1.2
19540812,-0.1,-0.78,-0.07,0.09,-0.28,-0.37,-0.14,-0.28,0.02,-0.47
19540813,0.34,0.37,0.04,1.18,-0.14,-0.15,-0.03,0.12,0,0.5
19540816,0.11,0,0.3,2.88,0.14,0.25,0.22,0.14,0.21,0.76
19540817,-0.1,0.73,-0.37,0.71,-0.71,0.19,0.32,-0.29,-0.14,-0.35
19540818,-0.11,-0.31,0.12,-0.02,0.5,0.38,0.54,-0.17,0.23,-0.2
19540819,-0.05,1.02,0.52,-0.34,0.47,0.28,0.31,-0.54,0.14,0.43
19540820,0.07,0.41,0.18,0.09,-0.28,0.09,0.06,-0.46,0.03,0.42
19540823,-0.51,-0.73,-1.01,-0.49,-1.38,-0.25,0.4,-0.09,-0.31,-0.57
19540824,-0.46,-0.01,-0.43,-0.56,-0.32,0.14,-0.37,0.09,-0.14,-0.75
19540825,-0.32,-1,-0.57,-0.88,-0.3,-0.43,-0.53,-0.67,-0.33,-0.77
19540826,-0.3,-0.53,-0.32,0.03,-0.48,-0.64,-0.26,-0.16,-0.22,-0.37
19540827,0.14,0.32,0.26,0.16,0,0.02,0.48,0.96,0.26,0.55
19540830,-0.62,-1.42,-1.01,-0.77,-1.87,-0.72,-0.68,-0.75,-0.45,-1.06
19540831,-0.83,-1.95,-1.91,-1.44,-1.27,-0.67,-1.35,-1.17,-1.14,-1.48
19540901,0.54,1.53,0.98,0.57,1.47,0.32,0.54,0.57,0.5,0.96
19540902,0.68,1.14,0.67,0.85,0.67,0.39,0.18,0.67,0.24,0.65
19540903,0.56,0.68,0.6,1.06,0.89,0.27,0.34,0.81,0.25,0.75
19540907,0.27,0.29,0.62,0.53,1.03,0.13,0.48,0.49,0.05,0.49
19540908,0.26,-0.06,0.23,0.19,-0.27,0.07,0.14,0.64,0.06,-0.02
19540909,0.22,-0.11,0.27,0.43,-0.1,0.12,0.42,0.43,0.09,0.44
19540910,0.54,0.06,0.48,0.44,-0.08,0.29,0.25,-0.27,0.27,0.44
19540913,0.55,1.45,0.78,0.61,0.85,0.03,0.16,1.02,0.23,0.78
19540914,0.01,0.96,0.24,0.59,0.51,-0.26,0.16,0.51,0.24,0.13
19540915,-0.4,0.33,-0.32,0.07,-0.04,-0.32,-0.13,-0.54,-0.04,-0.38
19540916,0.23,0.3,0.55,0.67,-0.32,0.32,0.03,0.59,-0.02,0.35
19540917,0.31,0.69,0.56,1.36,0.58,0.5,0.51,-0.14,0.24,0.26
19540920,-0.11,0.25,-0.48,-0.89,0.18,0.04,-0.3,0.09,-0.33,-0.47
19540921,0.38,0.49,0.69,0.48,1.26,0.17,0.41,0.12,0.28,0.66
19540922,0.25,0.74,0.58,1.37,0.25,0.25,0.41,0.37,0.21,0.32
19540923,0.18,1.72,0.12,1.12,-0.43,0.14,0.62,-0.05,-0.04,0.39
19540924,-0.26,1.28,0.48,1.01,0.15,0.14,0.93,-0.43,0.13,0.31
19540927,0.08,1.42,0,0.41,-0.12,0.1,0.7,-0.5,0.04,-0.15
19540928,-0.28,2.37,0.29,-0.16,-0.03,0.11,-0.67,-0.64,-0.12,-0.64
19540929,-0.27,-0.34,-0.6,-0.57,0.1,-0.14,-0.2,-0.43,-0.18,-0.63
19540930,0.09,-1.58,-0.33,-0.52,-0.26,-0.19,-0.23,-0.49,-0.11,-0.43
19541001,0.19,-0.31,0.06,0.3,-0.15,0.42,-0.37,-1.03,0.19,0.7
19541004,0.1,0.82,0.87,0.87,0.39,-0.25,0.26,-0.1,-0.21,0.19
19541005,-0.01,-0.15,0.52,0.52,-0.21,0.04,0.41,0.45,0.27,0.78
19541006,0,0.87,0.42,0.33,-0.15,-0.05,0.31,-0.16,-0.09,-0.02
19541007,-0.16,-0.78,-0.26,-0.1,-0.71,0.01,-0.03,0.2,0.08,0.04
19541008,-0.22,-0.16,-0.09,0.02,0.09,0.07,0.17,0.54,-0.05,0.1
19541011,-0.35,-0.8,-0.66,-0.9,-0.88,-0.26,-0.34,-0.97,-0.46,-0.44
19541012,-0.51,-0.33,-0.47,-0.44,0,-0.05,-0.49,-0.16,-0.4,-0.18
19541013,-0.05,0.11,0.01,-0.12,-0.43,-0.02,-0.46,-0.1,-0.19,0.42
19541014,-0.66,-1.97,-1.37,-1.17,-0.96,-0.91,-0.46,-0.56,-0.96,-1
19541015,-0.11,-0.72,-0.39,-0.33,-0.2,-0.12,-0.37,-0.37,-0.62,0.45
19541018,0.22,0.53,0.53,0.4,0.39,0.24,0.53,0.31,-0.31,-0.01
19541019,0.07,0.04,0.41,0.29,0.45,0.17,0.23,0.22,0.04,0.83
19541020,0.36,1.52,0.82,0.39,1.24,0.34,-0.05,0.38,-0.02,0.6
19541021,0.01,0.59,0.43,-0.28,0.36,0.33,0.01,0.16,-0.26,-0.07
19541022,0.25,0.23,0.07,0,0.96,-0.07,-0.14,0.29,0.01,0.04
19541025,-0.95,-0.11,-0.88,-0.38,-0.14,-0.13,-0.44,0.22,-0.69,-0.69
19541026,-0.06,0.11,0.03,-0.06,-0.44,-0.37,-0.35,0.55,0.03,-0.05
19541027,0.11,1.02,0.04,-0.22,-0.68,0.05,-0.32,-0.18,0.06,0.07
19541028,-0.09,-0.52,-0.16,-0.59,0.22,-0.19,-0.05,-0.84,0.06,-0.31
19541029,-0.39,-0.69,-1.01,-0.51,-1.11,-0.09,-0.61,-0.46,-0.34,-0.82
19541101,0.4,0.02,0.7,0.2,0.79,0.26,0.61,0.97,0.22,0.61
19541103,1.23,2.5,2.63,1.48,2.74,0.89,1.17,0.93,1.95,1.69
19541104,0.72,2.41,1.22,0.51,1.05,0.43,1.2,0.29,0.58,1.31
19541105,0.3,-1.38,-0.08,0.33,-0.5,-0.01,0.13,1.34,0.3,0.1
19541108,0.69,0.93,1.23,0.52,0.97,0.03,0.67,1.12,0.55,1.5
19541109,0.38,0.01,0.51,0.56,0.49,0.15,0.36,0.82,0.23,0.11
19541110,-0.07,-0.54,0.71,0.28,0,0.38,0.48,0.56,0.22,0.74
19541111,0.55,0.85,0.86,0.87,1,0.19,0.93,0.42,0.14,0.96
19541112,0.33,-0.3,0.61,-0.02,1.12,0.04,0.07,0.76,-0.13,0.51
19541115,-0.22,-0.34,0.02,-0.17,0.41,-0.13,-0.1,-0.08,-0.06,-0.22
19541116,0.3,-0.5,0.9,-0.22,3.22,-0.01,0.39,0.89,-0.04,0.43
19541117,0.26,-0.2,0.61,0.14,0.3,0,0.51,0.07,0.11,0.92
19541118,0,-0.81,-0.62,-0.63,-1.14,-0.1,0.19,-0.53,0.29,-0.48
19541119,0.16,0.34,0.46,0.26,0.16,0.24,0.23,0.26,0.17,0.52
19541122,0.25,0.19,0.74,0.37,0.86,0.57,0.18,0.53,0.49,0.95
19541123,0.59,2.23,1.03,2.75,0.65,0.11,0.41,1.98,0.31,0.59
19541124,0.03,-0.2,0.26,0.92,-0.27,0.17,0.25,-0.18,0.01,0.27
19541126,0.1,0.43,0.88,1.34,0.76,0.03,0.66,0.95,0.25,0.66
19541129,0.04,-0.14,0.87,-0.51,0.5,0.2,0,1.02,0.13,0.19
19541130,-0.11,-1,-0.58,-1.1,-0.57,-0.07,-0.21,-0.19,-0.16,-0.71
19541201,-0.48,-0.68,-0.65,-0.5,-0.62,0.05,-0.46,-0.05,-0.17,-0.27
19541202,1.33,0.39,0.57,0.78,0.52,0.31,0.61,0.84,0.7,1.1
19541203,1.02,1.06,1.05,1.48,0.3,0.25,0.67,1.37,0.43,1
19541206,0.43,1.34,0.78,0.64,0.81,0.58,0.26,0.03,0.29,1.08
19541207,0.01,0.05,0.11,0.59,0.2,0.47,0.3,-0.77,-0.09,0.72
19541208,0.02,-0.25,-0.1,0.16,-0.09,0,0.27,-0.8,0.17,0.12
19541209,-0.1,-0.59,-0.18,-0.3,-0.78,-0.27,-0.52,-0.36,-0.24,-0.66
19541210,-0.42,-0.8,0.04,-0.47,-0.51,-0.08,-0.03,-0.71,0.31,0.11
19541213,-0.24,0.2,-0.1,-0.19,-0.3,-0.52,-0.4,0,0.15,-0.12
19541214,-0.45,-0.57,-0.96,-1.02,-0.68,-0.42,-0.34,-0.1,-0.13,-0.55
19541215,0.02,1.19,0.48,0.5,0.08,0.62,0.17,-1.21,0,0.5
19541216,0.68,1.2,1.33,1,0.79,0.12,0.38,1.06,0.43,1.26
19541217,0.46,0.16,0.81,0.52,0.92,0.02,0.28,1.46,0.2,1.47
19541220,0.33,3.01,0.88,0.4,0.88,-0.24,0.37,0.44,0.14,0.69
19541221,-0.01,0.34,0.12,0.4,-0.01,-0.31,-0.21,0.68,0.09,0.33
19541222,0.13,-0.51,0.02,0.13,-0.39,-0.32,0.13,0.64,0.2,-0.15
19541223,0.06,-0.48,0.1,0.1,-0.45,0.51,-0.04,0.5,0.36,0.63
19541227,-0.48,-1.83,-0.61,-0.75,-0.66,-0.39,-0.45,-0.68,-0.27,-0.39
19541228,1.1,1.21,1.32,0.63,0.99,0.15,0.72,0.94,0.18,1.11
19541229,0.69,1.86,0.93,0.81,0.93,0.63,0.06,0.83,0.24,0.74
19541230,-0.2,-0.36,-0.05,0.57,0.17,0.01,0.03,0.52,0.11,0.02
19541231,0.39,1.2,0.48,0.82,0.98,0.42,0.44,1.4,0.4,0.27
19550103,0.4,5.83,0.73,1.15,1.6,0.1,0.88,-0.64,0.22,0.35
19550104,0.18,-3.36,-0.73,-0.24,1.63,-0.11,-0.17,-0.72,0.33,-0.43
19550105,-1.65,-3.34,-2.36,-2.12,-3.13,-0.4,-1.79,-2.56,-1.11,-2.24
19550106,-1.01,-0.75,-1.78,-1.88,-1.17,-0.68,-1.22,-1.11,-0.61,-1.28
19550107,1.12,0.73,1.34,0.92,1.57,0.24,0.94,1.06,0.44,2.29
19550110,1.32,1.24,1.67,1.49,2.72,0.59,0.84,2.01,0.7,1.45
19550111,-0.09,-0.72,-0.07,-0.47,-0.04,-0.39,0.48,0.28,0.24,-0.37
19550112,-0.12,-0.88,-0.2,-0.19,-0.49,-0.16,0.56,-0.29,0.05,-0.45
19550113,-0.59,-0.59,-0.67,-0.43,-0.75,-0.1,-0.38,-0.26,0.1,-0.67
19550114,-0.09,-0.34,-0.61,-0.45,-0.73,0.27,-0.09,-0.62,0.12,-0.44
19550117,-0.95,-2.19,-2.41,-2.02,-2.8,-0.28,-0.96,-2.27,-0.89,-2.32
19550118,0.26,0.97,1.03,0.44,0.87,0.42,-0.06,0.7,0.35,0.76
19550119,0.45,0.48,0.39,0.64,0.94,0.15,0.18,0.38,0.44,0.81
19550120,0.08,1,0.03,0.3,0.36,0.22,0.24,-0.11,0.69,-0.09
19550121,0.48,1.34,0.68,1.13,-0.29,0.28,0.77,0.92,0.19,0.84
19550124,-0.05,0.24,0.33,0.02,0,0.03,0.09,-0.02,0.08,0.17
19550125,-0.34,-0.25,0.08,-0.32,0.19,0,-0.13,-0.48,-0.19,-0.19
19550126,0,1.64,1.43,0.12,0.47,0.16,0.23,1.97,0.21,0.49
19550127,0.31,-0.64,-0.06,0.75,0.18,0,0.36,-0.76,-0.12,0.71
19550128,0.33,0.29,0.39,0.1,1.22,0.14,0.91,-0.15,0.12,1.12
19550131,0.27,0.21,0.79,1.59,1.28,0.33,0.11,-0.11,0.14,0.5
19550201,0.11,0.28,0.7,0.88,0.12,0.32,-0.34,0.31,0.21,-0.33
19550202,-0.13,-0.49,-0.22,0.19,0.13,0.15,-0.24,-0.41,0.12,-0.42
19550203,0.44,-0.27,0,-0.55,-0.2,-0.14,-0.07,-0.12,0.14,0.13
19550204,0.31,2.9,1.26,1.52,0.23,0.3,0.72,0.54,0.46,0.29
19550207,0.35,0.69,0.26,0.15,0.34,0.39,-0.06,0.82,0.4,0.06
19550208,-0.52,-1.57,-1.05,-1.22,-0.57,0.95,-0.28,-0.42,-0.38,-0.74
19550209,0.51,0.15,1.33,1.28,0.79,0.87,0.9,0.54,0.8,1.8
19550210,0.32,0.97,0.94,0.81,1.2,0.03,0.19,1.52,0.53,0.97
19550211,-0.13,-1.34,0.6,0.12,0.12,-0.61,0.47,-0.34,0.69,0.14
19550214,-0.16,-1.65,-0.29,-0.18,-0.08,-0.17,-0.17,-0.12,0.24,0.02
19550215,0.18,-0.21,0.15,0.04,2.8,-0.36,-0.01,0.21,0.24,0.67
19550216,-0.32,-0.9,-0.08,-0.33,0.03,-0.61,-0.24,-0.69,-0.1,-0.31
19550217,-0.1,0.14,0.22,0.04,0.19,0.46,-0.04,0.48,-0.07,0.16
19550218,-0.1,0.6,0.47,-0.07,0.11,0.68,-0.11,-0.69,0.01,0.7
19550221,0.23,-0.49,0.02,0.06,-0.22,0.34,0.07,0.15,0.07,0.62
19550223,-0.11,-0.42,-0.01,-0.05,0.56,0.6,0.12,0.58,0.04,0.37
19550224,-0.2,-0.46,-0.52,-0.32,-1.15,-0.49,-0.54,-0.54,-0.2,-0.47
19550225,0.12,0.77,-0.19,-0.16,-0.48,0.05,0.14,0.12,0,-0.54
19550228,0.75,0.32,0.54,0.24,0.46,1.17,0.8,0.89,0.39,0.62
19550301,0.27,-0.09,0.4,0.26,-0.5,0.65,0.63,0.95,0.6,0.63
19550302,0.47,1.2,0.71,0.81,0.91,1.06,0.9,1.57,0.43,1.03
19550303,0.06,1.01,0.33,0.34,0.28,-0.28,0.36,0.39,0.27,-0.07
19550304,0.06,1.46,0.24,0.84,0.37,0.07,-0.07,-0.3,0.17,0.05
19550307,-0.09,-0.86,-0.63,-0.22,0.04,-0.04,-0.73,-0.31,0,-0.46
19550308,-1.09,-3.11,-1.86,-1.75,-2.61,-1.47,-1.47,-1.35,-0.77,-2.24
19550309,-1.41,0.25,-1.51,-1.63,-0.99,-0.71,-1.29,-1.51,-1.19,-0.92
19550310,0.43,0.63,0.94,0.96,1.06,0.52,0.51,1.38,0.19,0.86
19550311,-0.95,-1.78,-1.64,-1.72,-2.04,-0.76,-1.22,-1.28,-1.11,-1.8
19550314,-1.51,-2.34,-2.65,-2.46,-2.92,-1.58,-2.69,-2.39,-2.13,-2.62
19550315,1.31,2.62,2.13,2.29,2.12,0.73,1.54,2.1,0.78,2.21
19550316,0.92,0.93,1.14,0.25,1.51,1.05,1.21,2.08,0.92,0.89
19550317,0.35,0.04,0.78,0.22,0.76,0.15,-0.17,0.39,0.35,0.13
19550318,0.03,0.55,0.08,0.2,-0.02,-0.25,0.33,-0.22,0.43,0.2
19550321,-0.16,-1.09,-0.52,-0.61,-0.83,0.12,-0.36,-0.61,-0.27,-0.76
19550322,0.09,0.76,0.56,0.87,0.31,-0.04,0.5,0.48,0.15,0.9
19550323,0.74,0.96,1.51,1.25,2.17,0.15,0.99,1.63,0.38,1.36
19550324,0.47,0.9,1.13,0.53,1.18,0.68,0.73,0.71,0.6,0.88
19550325,-0.16,0.07,0.44,0.64,-0.14,0.41,-0.19,0.3,0.04,0.23
19550328,-0.45,-0.62,-0.28,-0.45,-0.94,-0.15,-0.05,0.13,-0.27,0.22
19550329,0.04,-0.77,0.14,0.27,0.06,-0.04,-0.3,1.32,0.01,0.43
19550330,-0.53,-0.86,-1.16,-1.01,-0.71,-0.41,-0.22,0.08,-0.51,-1.05
19550331,0.3,0.38,0.22,0.02,0.04,0.01,-0.26,0.54,0.26,1.02
19550401,0.52,1.25,0.74,0.88,2.36,0.14,0.24,1.64,0.3,0.81
19550404,0.42,-0.63,-0.24,-0.14,-0.13,-0.1,0.24,-0.5,0,-0.37
19550405,0.48,0.94,0.58,0.05,0.33,0.06,0.54,0.08,0.28,0.23
19550406,0.12,0.36,0.48,-0.12,-0.46,0.11,0.23,-0.38,0.15,0.44
19550407,0.17,-0.01,0.59,0.39,0.04,0.41,0.58,0.7,0.35,0.58
19550411,0.24,-0.2,0.03,0.11,1.32,0.23,0.59,2.69,0.17,0.11
19550412,0.35,0.11,0.61,0.29,0.43,0.02,-0.01,0.77,0.76,0.66
19550413,0.39,0.61,0.1,0.29,0.81,0.07,0.39,0.28,0.21,0.25
19550414,0.14,1.3,-0.08,0.03,0.87,-0.24,-0.05,-1.46,0.07,-0.38
19550415,0.4,0.88,0.65,-0.04,0.69,0.42,-0.11,-1.09,0.04,0.69
19550418,0.25,1.33,0.9,0.27,0.66,0.07,0.29,-0.85,0.54,0.76
19550419,-0.07,-0.2,-0.12,-0.16,-0.76,-0.18,0.07,0.17,-0.24,0.38
19550420,0.14,-0.03,0.42,-0.01,-0.16,0.92,-0.01,0.46,0.11,-0.01
19550421,0,1.16,0.08,-0.17,-0.9,-0.35,-0.14,-0.4,-0.22,-0.32
19550422,-0.43,-1.54,-0.89,-0.61,-0.78,-0.36,-0.82,-0.91,-0.27,-0.88
19550425,0.13,0.47,0.4,-0.02,0.29,-0.01,0.49,0.27,0.23,0.47
19550426,0.4,0.53,0.99,0.26,0.91,0.3,0.1,-0.11,0.31,0.56
19550427,0.1,-0.5,-0.51,-0.38,-0.3,-0.1,-0.46,-0.69,-0.24,-0.57
19550428,-0.22,-1.24,-1.2,-0.78,-0.7,0.05,-0.59,-0.88,-0.45,-0.57
19550429,0.49,0.99,0.75,0.43,0.77,0.48,0.24,0.3,0.44,0.57
19550502,0.11,-0.11,0.25,0.23,-0.31,0.31,0.27,0.35,0.22,-0.05
19550503,-0.78,-1.01,-0.89,-0.63,-1.77,-0.08,-0.58,-0.42,-0.43,-1.42
19550504,0.28,-0.6,0.33,-0.15,0.1,0.42,0.49,0.07,-0.02,0.29
19550505,0.36,0.82,0.61,0.3,0.55,0.46,0.36,1.29,0.11,0.61
19550506,0.46,0.39,0.3,0.09,0.03,0.32,0.32,0.55,0.22,0.92
19550509,-0.01,0.07,0.41,0.13,-0.21,-0.48,0.74,-0.91,-0.12,-0.11
19550510,-0.35,-0.79,0.28,-0.57,0.36,-0.51,-0.38,-0.31,-0.31,-0.6
19550511,-0.47,-1.64,-0.94,-1.2,-1.43,-0.22,-0.65,0.12,-0.52,-0.73
