Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
19280111,0.42,0.24,0.84,-0.02,0.24,0.22
19280112,0.79,0.55,0.79,0.72,0.3,0.5
19280113,1.1,0.4,1.23,0.55,0.72,0.69
19280114,-1.06,-0.31,-0.84,-0.73,-0.59,-1
19280116,-1.3,-1.23,-1.74,-0.76,-0.94,-1.05
19280117,0.35,0.14,1.03,0.13,0.18,0.28
19280118,-0.62,-0.58,-0.73,-0.21,-0.33,-0.42
19280119,0.87,0.81,0.67,0.61,0.46,0.57
19280120,0.55,0.98,0.51,0.54,0.64,0.47
19280121,0.57,0.52,0.42,0.39,0.09,-0.23
19280123,1.71,0.43,0.91,0.69,0.52,1.31
19280124,1.33,0,0.78,0.25,0.32,0.14
19280125,-1.08,-1.51,-1.59,-1.05,-0.99,-1.27
19280126,1.59,0.98,1.19,0.47,0.51,0.49
19280127,0.07,0.29,0.09,0.36,0.28,0.09
19280128,-0.23,0.03,0.05,-0.62,-0.31,-0.59
19280130,-1.15,0.09,-1.54,-0.43,-0.4,-0.62
19280131,0.75,0.37,1.52,0.32,0.32,0.25
19280201,0.32,-0.17,0,-0.13,-0.19,-1.17
19280202,0.52,0.59,0.85,0.53,0.48,0.57
19280203,-1.41,-1.26,-2.2,-1.19,-1,-1.26
19280204,-0.32,-0.14,-0.31,0.04,0.15,0.35
19280206,0.56,0.43,0.67,0.24,0.19,0.27
19280207,-0.2,-0.8,-0.87,-0.08,-0.24,-0.81
19280208,-0.07,0.2,-0.13,0.2,0.02,-0.09
19280209,0.4,0.31,0.3,0.55,0.39,0.37
19280210,-0.17,-0.57,-0.66,-0.13,0.06,0.07
19280211,0.11,-0.07,0.59,-0.17,0.05,0.41
19280214,0.49,0.01,-0.14,-0.34,-0.48,-0.51
19280215,-0.93,-0.52,-0.86,-0.15,-0.25,-0.33
19280216,-1.01,-0.81,-0.89,-0.26,-0.33,-0.25
19280217,-2.66,-1.53,-3.14,-1.56,-1.47,-2.22
19280218,-1.45,-0.97,-0.85,-0.39,-0.36,-0.7
19280220,0.42,-0.33,0.48,-0.19,-0.09,0.33
19280221,1.53,1.24,1.72,1,1.01,1.27
19280223,0.09,0.22,0.3,0.29,0.27,-0.12
19280224,-0.28,0.65,0.18,0.32,0.39,0.79
19280225,-0.34,0.22,0.46,0.03,0.1,0.69
19280227,-1,0.17,-0.94,-0.42,-0.5,-1.03
19280228,-0.22,0.41,0.81,0.43,0.32,0.15
19280229,0.81,0.98,0.53,0.73,0.27,0.58
19280301,0.29,0.44,-0.16,0.26,0.25,0.39
19280302,0.37,-0.12,-0.34,0.24,0.04,-0.39
19280303,0.58,0.3,0.18,0.83,0.25,-0.04
19280305,0.2,0.51,0.84,0.82,0.62,0.42
19280306,0.28,0.77,0.47,0.6,0.05,0.06
19280307,-0.44,-0.18,-0.33,-0.43,-0.47,-0.66
19280308,0.26,0.55,0.76,0.34,0.35,0.94
19280309,0.62,0.5,0.75,1.75,0.97,0.9
19280310,-0.33,-0.82,-0.63,-0.27,-0.23,-0.15
19280312,0.15,0.27,0.38,0.64,0.38,0.27
19280313,-0.03,-0.57,-0.07,-0.17,-0.41,-0.18
19280314,0.48,-0.55,0.87,0.1,0.08,0.62
19280315,-0.03,0.85,0.32,0.81,0.69,0.92
19280316,0.17,0.72,0.62,1.18,0.87,1.19
19280317,0.28,0.03,0.56,-0.14,0.43,0.52
19280319,1.28,1.23,0.7,0.24,0.01,-0.66
19280320,0.32,0.86,0.81,0.92,-0.08,0.04
19280321,0.69,0.95,1.54,0.9,0.83,1.04
19280322,-0.55,-0.54,-0.97,-0.28,-0.29,-0.6
19280323,0.13,0.18,0.11,1.32,0.25,0.04
19280324,-0.88,-0.13,-0.37,0.41,-0.23,-0.22
19280326,0.73,1.15,0.93,1.35,0.58,0.57
19280327,-0.35,-0.15,-0.02,-0.82,0.02,1
19280328,0.83,0.63,0.18,-0.41,0.36,0.34
19280329,0.38,0.71,0.63,0.11,0.13,0.67
19280330,2.11,1,1.22,2.05,0.96,1.51
19280331,-0.61,-0.25,0.11,-0.63,-0.38,-1.09
19280402,-0.29,-0.02,0.05,-1.22,-0.63,-0.52
19280403,2.19,0.38,0.66,0.57,0.55,1.31
19280404,0.08,0.09,0.52,-0.1,-0.21,-0.28
19280405,0.44,1.05,1.23,1.48,0.8,1.2
19280409,1.12,1.72,1.13,0.23,0.31,0.49
19280410,-0.99,-0.02,-0.81,-0.72,-0.76,-1.3
19280411,1.1,1.66,2.2,1.46,1.16,2.28
19280412,-0.47,0.03,0.14,-0.11,-0.24,-1.55
19280413,1.65,0.96,1.14,1.57,1.02,1.06
19280414,-0.23,-0.44,-0.61,-0.6,-0.39,-0.59
19280416,-0.51,0.65,0.26,0.28,1.04,0.02
19280417,-0.44,-0.2,-1.08,-0.83,-0.58,-0.79
19280418,0.25,0.38,0.11,0.18,-0.09,0.09
19280419,0.58,1.74,1.48,0.52,0.55,0.85
19280420,-1.51,-1.3,-1.06,-1.42,-0.93,-1.6
19280423,-0.89,-0.12,-0.69,-0.96,-0.2,-0.37
19280424,0.86,0.26,0.53,0.5,0.22,0.77
19280425,0.3,0.87,1.73,0.28,1.04,1.8
19280426,0.96,0.37,1.54,0.44,0.93,1.06
19280427,0.13,1.19,1.31,1.22,0.83,0.98
19280428,0,0.77,0.02,0.21,1.02,0.36
19280430,0.23,0.31,-0.15,-0.03,0.42,-0.76
19280501,0.02,0.28,1.04,0.42,0.07,0.28
19280502,1.45,0.2,0.32,0.24,-0.31,0.76
19280503,0.72,0.29,0.21,0.64,0.17,-0.21
19280504,0.57,0.65,0.32,1.57,0.66,1.33
19280507,0.9,0.71,0.92,1.02,0.04,0.46
19280508,-0.58,-0.53,-1,-0.46,-0.62,-0.68
19280509,-0.1,0.05,0.13,-0.27,0.45,0.76
19280510,0.95,-0.29,0,-0.29,-0.08,-0.12
19280511,1.44,1.57,0.5,0.72,0.55,0.55
19280514,1.08,0.68,1.21,0.43,0.39,0.45
19280515,1.26,0.24,0.47,0.05,-0.16,-0.33
19280516,-1.27,-2.04,-1.87,-1.54,-1.36,-1.84
19280517,0.37,-0.29,0.11,0.91,0.31,-0.17
19280518,-1.27,-0.68,0.57,-1.02,-0.28,-0.5
19280521,-0.82,-0.6,-0.68,-1.02,-1.38,-1.5
19280522,-1.54,-1.4,-2.65,-1.53,-1.02,-1.53
19280523,2.17,1.85,1.28,1.97,1.34,2.31
19280524,0.95,0.73,1.52,0.45,0.42,0.48
19280525,0.86,0.42,0.45,-0.03,0.49,0.31
19280528,-2.12,-1.71,-2.31,-1.54,-1.29,-1.94
19280529,0.35,0.47,0.61,1.16,0.53,0.74
19280531,1.57,1.44,1.57,0.81,1.04,1.16
19280601,-0.09,0.79,-0.09,0.61,0.18,-0.03
19280602,0.78,0.89,0.99,0.85,0.31,0.52
19280604,-1.44,-1.71,-2.13,-2.12,-1.48,-1.82
19280605,0.96,0.25,0.69,0.29,0.16,0.36
19280606,-0.82,-0.44,-0.26,-0.8,-0.77,-1.15
19280607,-0.47,-1.66,-1.61,-0.24,-0.55,-0.67
19280608,-1.21,-1.78,-2.13,-1.23,-1.55,-1.84
19280609,-1.29,-1.37,-1.86,-1.28,-1.28,-1.25
19280611,-2.85,-3.67,-3.5,-2.26,-1.98,-2.35
19280612,-5.24,-5.9,-4.7,-2.09,-1.62,-2.32
19280613,2.71,4.02,3.76,3.04,3.01,3.35
19280614,2.09,1.88,3.57,0.75,1.1,1.16
19280615,-2.23,-1.36,-1.09,-1.59,-0.84,-1.69
19280616,-0.81,-0.14,-0.73,0.01,0.13,-0.08
19280618,-2.1,-1.89,-2,-1.84,-2.09,-2.26
19280619,-1.48,-2.1,-1.71,-0.52,-0.33,-0.63
19280620,1.3,1.43,1.82,1.41,1.18,1.72
19280621,0.55,0.67,1,0.08,0.06,0.62
19280622,-0.3,0.5,0.33,-0.05,-0.05,0.15
19280623,-0.7,-0.66,-0.69,-0.66,-0.62,-1.17
19280625,-0.93,-0.2,-0.26,0.03,0.22,0.38
19280626,1.07,0.58,1.01,1.16,0.78,1.21
19280627,1.69,1.81,1.39,1.19,0.92,1.05
19280628,1.06,0.85,1.06,1.08,0.58,0.6
19280629,0.46,0.57,0.61,0.5,0.44,1
19280630,0.12,0.23,-0.05,0.2,0.06,-0.18
19280702,-1.06,-1.06,-1.7,-1.43,-0.95,-1.35
19280703,0.95,1.49,1.6,1.94,1.42,1.55
19280705,0.68,1.01,1.11,1.31,0.62,0.95
19280706,-0.25,-0.11,0.01,-0.56,-0.16,-0.17
19280707,-0.14,0.33,0.65,0.25,0.23,0.23
19280709,0.65,-0.15,-0.25,0.18,-0.28,0.17
19280710,-0.14,-0.23,-0.52,0.22,-0.53,-0.88
19280711,-1.46,-2.43,-2.52,-2.88,-1.86,-2.14
19280712,-1.59,-0.96,-1.06,-1.16,-0.19,-0.36
19280713,0.81,0.72,0.47,0.84,0.53,1
19280714,-0.06,0.08,0.63,-0.12,0.09,-0.15
19280716,-1.21,-1.22,-1.53,-1.36,-1.08,-1.12
19280717,0.11,0.15,-0.04,0.94,0.1,0.16
19280718,0.96,0.36,0.8,1.32,0.57,0.57
19280719,-0.21,0.53,0.51,-0.29,-0.11,0.19
19280720,-0.46,0.42,0.02,0.16,0.1,-0.09
19280721,0.08,-0.08,0,-0.43,-0.11,0.03
19280723,0.67,0.4,0.1,0.82,0.41,0.67
19280724,-0.17,0.17,0.74,-0.11,0.16,0.2
19280725,0.47,0.3,0.13,0.55,0.43,0.21
19280726,-0.19,0.09,0.32,0.19,0.23,0.25
19280727,1.03,0.11,0.06,1.13,0.6,0.52
19280728,-0.05,0.25,0.12,0.41,0.13,0.3
19280730,0.17,-0.49,-0.16,-0.28,-0.08,0.2
19280731,0.08,-0.04,-0.36,-0.19,-0.09,0.03
19280801,0.31,0.2,0.11,0.06,0.51,0.29
19280802,-0.35,-0.08,-0.58,-0.62,-0.28,-0.43
19280803,-0.07,0.26,0.22,0.17,0.11,0.27
19280804,0.11,0.33,0.65,0.35,0.09,0.18
19280806,0.62,0.69,0.18,0.83,0.77,0.62
19280807,-0.19,-0.51,0.3,-0.46,-0.33,0.07
19280808,-0.7,-0.59,-1.34,-1.42,-0.93,-0.71
19280809,0.13,-0.25,0.12,0.32,0.02,-0.28
19280810,-0.4,-0.13,-0.44,-0.5,-0.1,-0.54
19280811,0.53,0.03,0.2,0.13,0.21,0.19
19280813,-0.22,-0.21,0.34,-0.07,0.02,-0.18
19280814,-0.05,-0.1,-0.37,-1.13,-0.3,-0.73
19280815,0.68,0.79,0.9,2.16,0.89,1.32
19280816,0.76,0.73,0.72,0.84,0.7,1.34
19280817,0.22,0.11,-0.39,0.48,0.26,0.15
19280818,0.38,0.22,0.78,0.21,0.27,0.84
19280820,0.4,0.02,0.41,0.34,0.08,0.18
19280821,0.71,0.43,0.41,1.19,1.01,0.55
19280822,0.18,-0.02,-0.07,0.63,-0.21,-0.34
19280823,0.26,0.01,0,-0.06,-0.02,0.26
19280824,1.03,1.25,0.86,1.77,0.89,1.59
19280825,0.12,0.18,0.17,0.45,0.09,0.26
19280827,0.16,-0.13,-0.55,0.06,-0.5,-0.51
19280828,0.41,0.62,-0.22,0.58,0.66,0.74
19280829,0.27,0.1,0.54,0.3,0.29,0.22
19280830,0.21,0.11,0.54,0.34,0.23,0.22
19280831,0.45,0.9,0.26,1.55,0.85,1.21
19280901,0.65,0.28,0.44,0.18,0.22,0.53
19280904,0.37,0.41,0.06,0.12,0.59,0.23
19280905,0.13,0.38,0.32,0.37,0.44,0
19280906,-0.58,0.06,-0.02,-0.62,-0.27,-0.16
19280907,0.83,1.44,0.52,0.67,0.5,0.58
19280908,-0.11,0.17,-0.31,-0.38,-0.35,-0.09
19280910,0.06,-0.25,-0.07,-0.25,-0.53,-0.16
19280911,0.26,0.66,0.69,0.83,0.5,0.84
19280912,0.19,0.21,0.56,0.41,0.31,0.41
19280913,0.45,-0.16,-0.31,-0.18,-0.01,-0.04
19280914,0.41,0.33,0.59,-0.05,0.34,0.63
19280915,0.63,0.47,0.68,0.35,0.54,1.77
19280917,1.35,0.37,1.87,0.66,0.37,0.4
19280918,0.8,-0.27,-0.63,-0.7,-0.61,-0.64
19280919,-0.25,0.03,0.5,-0.15,-0.05,0.02
19280920,0.51,0.22,1.04,0.6,-0.27,-0.17
19280921,-0.34,0.57,0.35,0.85,0.63,0.5
19280922,-0.18,-0.26,0.57,-0.5,-0.08,0.14
19280924,0.5,0.34,0.02,0.61,0.59,0.94
19280925,-0.32,-0.09,0.32,-0.08,-0.22,-0.49
19280926,-0.25,-0.06,-0.23,0.1,-0.24,-1
19280927,-0.9,-1.32,-1.47,-1.4,-1,-0.84
19280928,0.15,-0.18,-0.47,0.21,-0.3,-0.09
19280929,1.25,1.04,1.05,1.35,0.83,1.14
19281001,0.95,-0.05,0.71,-0.13,-0.29,-0.51
19281002,-0.78,0.05,-0.59,-0.5,-0.36,-0.78
19281003,0.31,0.23,0.37,-0.34,-0.36,-0.08
19281004,-0.4,0.81,0.66,0.44,0.14,-0.02
19281005,0.24,-0.02,0.08,-0.39,-0.34,-0.32
19281006,-0.09,0.01,0.01,-0.21,0.05,0.09
19281008,-0.19,0.1,-0.96,-0.3,-0.22,-0.1
19281009,0.78,0.21,-0.56,0.52,-0.14,-0.24
19281010,1.24,0.96,0.86,1.02,0.83,1.29
19281011,1.12,0.54,0.18,0.35,0.4,-0.41
19281013,1.41,0.73,0.65,0.68,0.37,0.5
19281015,0.33,-0.2,0.04,0.3,0.33,0.89
19281016,0.02,-0.02,0.72,0.19,0.48,0.61
19281017,1.12,0.66,1.38,0.11,0.31,0.32
19281018,0.05,-0.06,-0.16,0.64,-0.02,0.12
19281019,0.44,0.5,-0.25,0.79,0.1,0.39
19281020,0.38,-0.45,-0.32,-0.8,-0.16,-0.13
19281022,1.11,-0.4,-0.2,-0.31,0.17,-0.21
19281023,0.38,0.82,0.86,0.67,0.7,0.97
19281024,0.26,1.06,0.56,0.73,0.11,1.16
19281025,-0.32,-0.21,-0.28,-0.55,0.01,-0.1
19281026,-1.47,-1.53,-1.5,-1.33,-0.6,-1.39
19281027,1.15,0.9,1.11,1.1,0.57,1
19281029,0.62,0.33,1.22,0.45,0.89,0.97
19281030,-1.36,-1.13,-1.6,-1.01,-1,-1.11
19281031,-0.62,-0.69,-1.26,-0.33,-0.5,-0.82
19281101,1.95,0.72,0.92,1.28,1.22,1.81
19281102,-0.98,0,-0.13,-0.13,0.04,-0.38
19281103,0.41,0.06,-0.36,0.04,0,0.17
19281105,0.78,0.8,1.02,0.99,1.28,1.2
19281107,1.09,1.16,1.92,0.86,1.53,1.74
19281108,-0.41,0.14,-0.63,-0.41,-0.08,-0.45
19281109,0.49,0.79,0.55,0.69,0.73,1.55
19281110,0.33,0.43,1.46,0.83,0.76,0.66
19281112,0.01,0.02,-0.16,0.38,0.33,0.55
19281113,0.01,0.38,0.13,0.15,0.12,-0.29
19281114,0.98,0.74,-0.17,-0.22,0.49,0.33
19281115,0.7,0.04,-0.01,0.47,0.42,-0.13
19281116,1.31,0.96,1.19,1.62,1.91,2.23
19281117,0.12,0.08,0.09,0.2,0.08,0.06
19281119,-0.76,0.4,0.26,0.2,0.13,1.24
19281120,-0.4,1.15,1.3,1.26,1.18,1.52
19281121,-1.33,-1.24,-1.17,-1.44,-1.61,-2.1
19281122,0.65,1.4,1.4,1.41,1.25,2.1
19281123,0.82,0.21,0.67,0.29,0.28,-0.18
19281126,0,0.49,1.1,0.23,0.67,0.47
19281127,1.67,0.9,1.04,0.26,0.14,0.53
19281128,0.91,1.11,1.54,1.33,1.08,0.01
19281130,0.04,-0.04,-0.34,0.38,0.64,-0.13
19281201,-1.08,-0.26,-0.16,-0.74,-0.58,-0.34
19281203,-0.15,0,-0.76,-0.44,-0.9,-0.68
19281204,0.53,0.17,0.61,0.33,0.08,-0.59
19281205,0.46,-0.27,-0.09,-0.61,-0.98,-0.81
19281206,-3.02,-4.02,-4.29,-3.19,-3.55,-4.62
19281207,-2.34,-2.07,-2.8,-3.02,-1.85,-0.85
19281208,-2.17,-2.55,-2.38,-2.05,-1.44,-1.82
19281210,0.1,1.01,0.62,1.42,1.99,2.31
19281211,2.93,3.77,3.6,2.11,1.96,2.18
19281212,-0.96,-0.72,-0.84,-0.78,-0.67,-0.48
19281213,0.43,-0.57,0.55,-0.38,-0.4,-0.13
19281214,0.67,-0.32,0.19,0.06,0.35,0.24
19281215,-0.12,-0.09,-0.18,-0.5,-0.19,-0.25
19281217,-0.38,-1.08,-0.93,-0.27,-0.43,-0.77
19281218,1.13,0.72,0.99,1.21,0.83,1.04
19281219,0.68,0.76,1.26,1.34,1.05,1.45
19281220,0.28,0.52,0.25,0.59,0.28,0.24
19281221,1.1,0.3,0.93,1.36,0.76,1.17
19281222,0.38,0.5,0.07,0.09,0.15,-0.2
19281224,0.86,0.86,0.63,1.36,0.59,-0.16
19281226,-0.3,-0.2,-0.19,-0.52,-0.07,-0.14
19281227,0,0.06,-0.04,0.93,0.48,0.96
19281228,0.55,1.02,0.88,1.47,1.07,1.49
19281229,0.61,0.8,0.36,-0.03,0.35,0.55
19281231,0.68,1.3,1.53,1.45,1.3,1.75
19290102,1.88,1.95,1.97,1.9,1.15,1.43
19290103,0.22,0.54,-0.27,0.05,0.24,-0.13
19290104,-0.59,0.09,-0.2,-0.14,-0.03,0.79
19290105,-0.43,-0.77,-0.52,-0.99,-0.68,-1.36
19290107,-2.08,-1.36,-1.46,-1.25,-1.17,-1.37
19290108,-0.52,0.24,0.26,0.05,-0.39,-0.26
19290109,1.28,1.05,1.5,1.24,1.09,1.26
19290110,0.71,0.41,0.37,0.21,0.19,0.14
19290111,0.6,-0.04,0.09,-0.28,0.07,0.23
19290112,-0.41,-0.04,-0.09,-0.14,-0.31,-0.2
19290114,0.39,0.47,0.77,0.3,0.3,0.5
19290115,-1.53,-1.02,-1.15,-1.12,-0.63,-1.65
19290116,0.09,1.04,1.08,0.98,0.96,0.76
19290117,0.35,0.03,0.63,0.69,0.87,0.51
19290118,0.46,0.14,0.29,-0.21,0.2,0.18
19290119,0.22,0.12,0.09,-0.05,0.57,0.71
19290121,0.3,-0.03,0.15,0.53,-0.24,0.67
19290122,-0.36,0.03,0.17,0.96,0.42,-0.09
19290123,0.04,-0.26,-0.49,0.88,0.4,0.29
19290124,-0.71,-0.55,-1.38,-0.87,-0.67,-1.53
19290125,0.69,0.31,0.03,1.97,0.92,-0.02
19290126,0.04,0.23,-0.06,0,0.85,-0.07
19290128,-0.24,-0.01,-0.35,-0.34,-0.49,-0.16
19290129,-0.24,-0.83,-0.63,-0.3,-0.25,-0.52
19290130,-0.06,-0.52,-0.51,0.54,0.23,0.36
19290131,0.22,0.79,1.54,1.82,1.19,2.24
19290201,0.14,0.7,0.65,0.32,0.86,1.34
19290202,0,0.57,0.78,-0.15,0.03,0.55
19290204,0.05,0.29,0.49,-0.23,-0.59,-0.47
19290205,0.64,0.12,0.37,0.28,0.17,0.14
19290206,-0.44,-1.03,-1.69,-0.8,-0.7,-0.95
19290207,-3.07,-2.69,-2.67,-3.02,-2.72,-2.62
19290208,-2.01,-1.21,-1.08,-1.19,-0.55,-0.83
19290211,1.77,1.41,1.87,2.05,2.05,3.37
19290213,1.3,0.7,-0.53,0.01,0.24,-0.03
19290214,-1.65,-0.76,-0.74,-0.57,-0.8,-0.47
19290215,-0.73,-1.08,-1.48,-1.51,-1.63,-1.91
19290216,-1.8,-1.67,-1.63,-1.45,-1.17,-0.92
19290218,0.99,0.39,1,0.85,1.14,1.54
19290219,0.7,1.25,0.91,0.41,0.05,-0.45
19290220,1.54,1.08,1.22,1.13,0.62,1.15
19290221,0.34,0.64,0.31,0.91,0.65,1.08
19290225,1.34,0.93,0.47,0.16,0.51,0.58
19290226,1.03,0.13,0.25,-0.07,0.88,0.13
19290227,-0.23,0.64,1.8,1.68,0.63,0.83
19290228,0.99,0.8,0.23,0.75,1.19,1.22
19290301,1.29,0.83,1.13,0.84,0.92,1.78
19290302,-0.51,-0.15,-0.18,-0.5,-0.19,0.42
19290304,-1.2,-0.75,-0.69,-0.98,-0.8,-0.71
19290305,-0.95,-1.03,-0.95,-0.96,-0.45,0.11
19290306,-2.34,-1.47,-2.21,-1.32,-1.45,-2
19290307,0.18,0.18,0.47,0.7,0.72,1.16
19290308,0.58,0.22,0.85,0.53,0.73,0.35
19290309,0.01,0.56,0.17,0.09,0.02,-0.57
19290311,-0.9,-0.87,-1.15,-1.13,-1.4,-1.45
19290312,-0.29,0.09,-0.28,0.15,0.47,0.27
19290313,0.04,1.53,0.52,1.08,0.94,0.96
19290314,0.93,1.71,1.35,2.15,1.27,1.04
19290315,1.08,0.25,1.21,1.3,0.98,1.11
19290316,0.8,0.16,0.31,0.02,0.44,0.59
19290318,-0.66,-0.24,-0.43,-0.5,-0.19,-0.55
19290319,-0.37,-0.66,-0.15,-0.39,0.41,0.52
19290320,-0.5,-0.39,-0.09,-0.38,0.6,0.29
19290321,0.19,-0.24,-0.47,-0.04,-0.66,-0.62
19290322,-0.5,-1.38,-1.57,-1.04,-1.22,-1.52
19290323,-0.99,-0.84,-1.21,-0.99,-0.81,-1.48
19290325,-3.59,-3.75,-3.83,-2.99,-2.74,-3.42
19290326,-3.52,-3.91,-3.48,-1.09,-0.57,-1.15
19290327,4.07,4.33,4.01,2.9,3.51,3.78
19290328,1.32,2.69,2.53,1.34,1.95,1.3
19290401,-2.74,-2.36,-2.59,-2.17,-2.05,-2.41
19290402,0.66,1.66,1.7,1.08,1.43,0.82
19290403,-0.68,-0.81,-0.53,-0.92,-1.35,-0.96
19290404,1.22,0.8,1.05,1.32,1.13,1.9
19290405,0.5,-0.53,-0.45,-0.61,-0.93,-1.18
19290406,-0.3,-0.25,0.02,-0.23,0.47,0.75
19290408,-0.77,-0.6,-1.19,-0.58,-1.25,-1.51
19290409,-1.41,-1.61,-1.92,-0.75,-0.8,-1.03
19290410,0.02,0.45,0.29,0.49,0.53,0.36
19290411,-0.01,1.26,0.8,1,1.06,1.31
19290412,0.83,0.91,1.04,1.05,0.35,-0.31
19290413,-0.25,0.57,0.09,-0.25,0.18,-0.15
19290415,0.12,-0.16,-0.07,-0.63,-0.57,-0.84
19290416,0.2,0.14,-0.34,0.03,-0.01,0.06
19290417,0.39,1.17,0.3,1,0.91,1.32
19290418,1.6,0.77,0.34,0.82,-0.02,0.47
19290419,0.01,0.31,-0.28,-0.1,0.1,-0.22
19290420,0.67,-0.4,-0.08,0.16,0.25,0.1
19290422,0.07,0.48,0.46,0.82,0.75,0.57
19290423,0.39,0.96,0.72,0.81,0.25,0.26
19290424,-0.39,-0.06,-0.03,-0.35,-0.23,0.02
19290425,-0.38,-0.76,-0.34,-0.8,-0.43,-0.45
19290426,0.28,-0.67,-0.39,-0.08,-0.06,-0.16
19290427,0.51,0.62,1.07,0.36,0.56,0.77
19290429,-1.02,-0.04,-0.17,-0.65,-0.46,-0.34
19290430,0.73,0.95,1.33,1.58,1.35,3.84
19290501,0.04,0.12,0.43,0.44,-0.3,-0.4
19290502,-0.07,0.34,-0.05,0.33,0.02,-0.27
19290503,0.87,0.88,0.1,0.88,0.74,0.44
19290504,-0.02,-0.09,0,0.28,0.36,0.57
19290506,-0.59,-0.35,-1.05,-0.5,-0.38,-0.69
19290507,-0.48,-0.48,-0.75,-0.85,-0.51,-0.64
19290508,-0.13,-0.39,0.35,0.33,-0.06,-0.27
19290509,-0.55,-0.08,-1.04,-0.9,-0.22,-0.41
19290510,0.63,0.91,1.28,1.48,0.88,1.1
19290511,0,-0.02,-0.02,-0.51,-0.23,-0.14
19290513,-2.26,-2.46,-2.58,-1.98,-1.93,-2.18
19290514,0.59,0.09,0.46,1.62,0.48,0.47
19290515,-0.56,-0.15,-0.07,-0.09,-0.4,-0.45
19290516,-0.3,-0.38,-0.72,0.11,0.06,-0.24
19290517,0.8,0.87,0.59,0.68,0.34,0.76
19290518,-0.39,-0.22,-0.24,0.16,-0.47,-0.24
19290520,-1.12,-1.88,-0.95,-2.87,-0.85,-1.46
19290521,-1.68,-0.92,-1.35,0.32,0.42,-0.77
19290522,-1.27,-2.22,-3.03,-3.64,-2.54,-3.32
19290523,-0.11,0.43,0.31,2.07,1.21,1.31
19290524,0.49,0.06,-0.05,-0.73,-0.36,-0.24
19290525,-0.94,-0.62,-0.93,-0.18,-0.42,-0.36
19290527,-3.47,-3.32,-4.38,-3.59,-2.44,-3.07
19290528,0.24,-0.26,0.4,1.25,1.18,1.54
19290529,-0.3,1.07,0.14,-0.02,0.17,1.42
19290531,-0.03,-0.64,-0.43,0.16,0.97,1.39
19290601,0.74,1.23,0.71,0.5,0.58,0.74
19290603,0.42,1.61,1.74,1.37,1.37,1.37
19290604,1.56,1.6,1.41,1.91,0.93,0.54
19290605,0.34,-0.28,-0.49,-0.1,-0.61,-0.57
19290606,-0.18,0.59,0.37,0.54,0,0.79
19290607,0.11,-0.77,-0.74,-0.6,-0.16,-0.61
19290608,-0.93,0.04,-0.01,-0.66,-0.1,0.33
19290610,-0.7,-0.88,0.3,-0.41,-0.53,-0.77
19290611,0.32,0.29,0.01,0.85,0.07,0.29
19290612,0.23,0.1,0.26,0.34,-0.16,-0.36
19290613,0.5,0.63,0.97,1.52,1.04,1.03
19290614,0.61,0.56,0.92,0.33,0.13,0.62
19290615,-0.22,0.77,0.44,0.22,0.25,1.09
19290617,0.28,0.62,0.51,1.83,1.2,0.45
19290618,0.26,0.21,-0.06,-0.18,0.57,0.15
19290619,0.06,-0.52,-0.46,-0.42,-0.7,-0.92
19290620,-0.1,0.86,-0.31,0.6,0.22,0.16
19290621,0.52,0.45,0.6,0.52,0.87,1.33
19290622,-0.08,0.83,0.41,-0.18,0.56,0.62
19290624,0.4,-0.22,-0.16,0.28,-0.32,-0.61
19290625,0.22,0.49,-0.06,1.42,0.58,-0.13
19290626,0.65,0.35,0.51,0.35,0.67,0.55
19290627,0.45,0.2,-0.47,0.15,0.12,0.06
19290628,0.33,0.11,-0.62,1.22,0.92,0.46
19290629,0.87,0.34,0.49,0.46,1.51,0.69
19290701,0.33,-0.14,0.67,0.5,0.27,0.79
19290702,0.07,0.39,0.33,1.17,1.07,1.37
19290703,0.56,0.54,0.22,0.58,0.02,0.15
19290705,0.16,1.05,0.42,1.05,0.08,-0.12
19290706,0.31,-0.17,0.03,0,0.43,0.11
19290708,0.36,0.36,1.67,-0.13,0.14,0.47
19290709,0.37,0.85,0.01,-0.31,0.66,0.05
19290710,0.16,-0.38,-0.48,-0.34,-0.36,-0.08
19290711,-0.16,-0.24,-0.57,0.04,-0.03,-0.32
19290712,-0.21,0.07,0.31,0.76,1.04,0.71
19290713,0.27,0.15,0.7,-0.08,0.85,1.81
19290715,-0.49,-0.54,-0.04,-0.77,-0.18,0.8
19290716,-0.09,-0.45,0.73,0.58,0.46,-0.07
19290717,0.84,0.47,-0.14,0.17,0.19,0.64
19290718,-0.45,-0.65,-0.03,0,-0.22,-0.51
19290719,0.1,-0.38,0.37,-0.21,0.92,1.09
19290720,0.24,0.25,0.14,0.12,0.18,0.59
19290722,-1.25,-0.95,-1.21,-1.05,-1.23,-1.65
19290723,-0.42,0.29,0.48,1.2,0.97,0.67
19290724,-0.83,-0.49,-0.69,-0.65,0.01,-0.55
19290725,0,-0.26,-0.4,0.72,0.67,-0.36
19290726,-0.37,-0.49,-0.33,-0.58,-0.23,-0.37
19290727,0,-0.11,-0.33,-0.32,-0.59,-0.88
19290729,-1.2,-1.04,-0.41,-1.18,-1.11,-1.11
19290730,1.19,0.54,1.21,1.09,0.93,1.05
19290731,0.47,0.8,1.17,1.31,1.13,0.63
